category,users_products_link,cost_terms,created,image,location2,user_type,name,cost,link,location,user_since,name2,created2,summary,user,desc
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6NAoM/,Negotiable,Yesterday 21:43,https://img02.olx.co.ke/images_olxke/1002028163_1_261x203_shaving-machines-nakuru-east.jpg,"Nakuru East, Nakuru",Business,Shaving Machines,"KSh  3,500",https://www.olx.co.ke/ad/shaving-machines-ID15NUJE.html#d6f94fb799,Nakuru East,On site since Jun 2016,Shaving Machines,,Ad,Joseph K,"Selling Wahl Shaving still new and well packed, good quality."
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OvKn/,Negotiable,Yesterday 21:50,https://img01.olx.co.ke/images_olxke/1002110098_1_261x203_quality-chef-jackets-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Quality Chef Jackets,KSh  800,https://www.olx.co.ke/ad/quality-chef-jackets-ID15OeDZ.html#d6f94fb799,Nairobi CBD,On site since Nov 2016,Quality Chef Jackets,"Added at 21:50, 21 February 2017,",Ad,Cyrus Mugwe,The Chef Jackets are made of various high quality comfortable fabric and provide comfort to the worker.The range is available in various sizes to meet the requirement for end buyers.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OAH9/,Negotiable,Yesterday 21:48,https://img01.olx.co.ke/images_olxke/1002129180_1_261x203_brand-new-shoes-from-egypt-nairobi-cbd_rev016.jpg,"Nairobi CBD, Nairobi",Individual,Brand New Shoes From Egypt,"KSh  1,200",https://www.olx.co.ke/ad/brand-new-shoes-from-egypt-ID15OjzH.html#d6f94fb799,Nairobi CBD,On site since Nov 2016,Brand New Shoes From Egypt,"Added at 21:48, 21 February 2017,",Ad,Your Consultants,Brand new shoes and bags made in Egypt
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NAoM/,Negotiable,Yesterday 21:52,https://img01.olx.co.ke/images_olxke/1001332625_1_261x203_t-shirts-plain-tshirts-nakuru-east.jpg,"Nakuru East, Nakuru",Business,T-SHIRTS (Plain Tshirts),KSh  300,https://www.olx.co.ke/ad/t-shirts-plain-tshirts-ID15L2xv.html#d6f94fb799,Nakuru East,On site since Jun 2016,T-SHIRTS (Plain Tshirts),,Ad,Joseph K,Good quality 100% Cotton.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OvKn/,Negotiable,Yesterday 21:53,https://img03.olx.co.ke/images_olxke/1002110269_1_261x203_high-quality-aplons-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,High Quality Aplons,"KSh  1,000",https://www.olx.co.ke/ad/high-quality-aplons-ID15OeGh.html#d6f94fb799,Nairobi CBD,On site since Nov 2016,High Quality Aplons,"Added at 21:53, 21 February 2017,",Ad,Cyrus Mugwe,We offer the best Aplons to ensure you maintain safety and Protectionin your area of work
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6P2HM/,Negotiable,Yesterday 21:56,https://img03.olx.co.ke/images_olxke/1002559443_1_261x203_strenght-set-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Strenght Set,"KSh  16,000",https://www.olx.co.ke/ad/strenght-set-ID15PSMn.html#d6f94fb799,Nairobi CBD,On site since Jan 2017,Strenght Set,"Added at 21:56, 21 February 2017,",Ad,BG Brands,- Includes exercise guide.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6N6BX/,,Yesterday 21:55,https://img03.olx.co.ke/images_olxke/1001523646_6_261x203_modern-high-quality-suitcases-available-free-delivery-whole-country-.jpg,"Nairobi CBD, Nairobi",Individual,Modern High Quality Suitcases Available Free delivery whole Country,"KSh  5,200",https://www.olx.co.ke/ad/modern-high-quality-suitcases-available-free-delivery-whole-country-ID15LOY8.html#d6f94fb799,Nairobi CBD,On site since Apr 2016,Modern High Quality Suitcases Available Free delivery whole Country,,Ad,Victor,Suitcase comes in different sizes and colours are made of each type fibre and leather with space for your stuffs.All of them comes on four trolley wheels making it easy for you to pull away your luggage. These are there sizes and prize tag
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6N6BX/,,Yesterday 21:55,https://img01.olx.co.ke/images_olxke/1001949563_1_261x203_new-arrival-of-modern-suitcase-free-delivery-nairobi-ruaraka.jpg,"Baba Ndogo, Ruaraka, Nairobi",Individual,New arrival of modern suitcase free delivery Nairobi,"KSh  3,800",https://www.olx.co.ke/ad/new-arrival-of-modern-suitcase-free-delivery-nairobi-ID15NAYW.html#d6f94fb799,Baba Ndogo,On site since Apr 2016,New arrival of modern suitcase free delivery Nairobi,,Ad,Victor Magak,Holiday suitcase available in fibre glass material heavy plastic material
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6OvKn/,Negotiable,Yesterday 21:58,https://img01.olx.co.ke/images_olxke/1002110188_1_261x203_best-of-best-chef-hats-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Best of Best Chef Hats,KSh  300,https://www.olx.co.ke/ad/best-of-best-chef-hats-ID15OeEW.html#d6f94fb799,Nairobi CBD,On site since Nov 2016,Best of Best Chef Hats,"Added at 21:58, 21 February 2017,",Ad,Cyrus Mugwe,Get the protection you neez and the look you want with our quality Chef Hats
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6N6BX/,Negotiable,Yesterday 21:59,https://img02.olx.co.ke/images_olxke/1002080846_1_261x203_durable-and-strong-suitcase-free-home-delivery-starehe.jpg,"City Square, Starehe, Nairobi",Individual,Durable and strong suitcase free home delivery,"KSh  6,500",https://www.olx.co.ke/ad/durable-and-strong-suitcase-free-home-delivery-ID15O7q2.html#d6f94fb799,City Square,On site since Apr 2016,Durable and strong suitcase free home delivery,,Ad,Victor Magak,"The suitcase is suitable for international journey and favourable locally.It has four trolley wheels which makes your luggage light when travelling. all sizes are available from mini size medium,medium large ,large and extra large.Call for more information."
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6N6BX/,,Yesterday 22:00,https://img03.olx.co.ke/images_olxke/1002126597_1_261x203_pure-leather-ladies-handbags-free-delivery-kasarani.jpg,"Kasarani, Nairobi",Individual,Pure Leather Ladies Handbags free delivery,"KSh  5,699",https://www.olx.co.ke/ad/pure-leather-ladies-handbags-free-delivery-ID15OiR6.html#d6f94fb799,Kasarani,On site since Apr 2016,Pure Leather Ladies Handbags free delivery,,Ad,Victor Magak,"It's all a beauty for ladies here ,i get you some trendy hand bags for the season.It takes the taste of a woman to decide what best suits her attire.The description of these stuffs is as written below"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OAH9/,Negotiable,Yesterday 21:59,https://img02.olx.co.ke/images_olxke/1002242016_1_261x203_are-you-ready-for-egyptian-shoes-and-bags-nairobi-cbd_rev001.jpg,"Nairobi CBD, Nairobi",Individual,Are You Ready For Egyptian Shoes and Bags?!,"KSh  1,200",https://www.olx.co.ke/ad/are-you-ready-for-egyptian-shoes-and-bags-ID15OJTp.html#d6f94fb799,Nairobi CBD,On site since Nov 2016,Are You Ready For Egyptian Shoes and Bags?!,"Added at 21:59, 21 February 2017,",Ad,Your Consultants,Ladies shoes and bags made in Egypt
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/PvJa/,,Yesterday 22:02,https://img01.olx.co.ke/images_olxke/1000887642_1_261x203_man-u-chelsea-cool-team-jackets-gigiri.jpg,"Gigiri, Nairobi",Individual,Man U & Chelsea cool team jackets,"KSh  2,000",https://www.olx.co.ke/ad/man-u-chelsea-cool-team-jackets-ID15Jh6T.html#d6f94fb799,Gigiri,On site since Sep 2013,Man U & Chelsea cool team jackets,"Added at 22:02, 21 February 2017,",Ad,tukayz,"Cool and warm, Manchester United and Chelsea jackets for sale! They are comfortable and stylish. Show off your team colours, great price!"
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6Olqr/,,Yesterday 22:15,https://img03.olx.co.ke/images_olxke/1002559573_1_261x203_body-mist-250ml-and-bath-and-body-care-shower-gel-1litre-nakuru-east.jpg,"Nakuru East, Nakuru",Business,Body mist 250ml and bath and body care shower gel 1litre.,"KSh  1,600",https://www.olx.co.ke/ad/body-mist-250ml-and-bath-and-body-care-shower-gel-1litre-ID15PSOj.html#d6f94fb799,Nakuru East,On site since Oct 2016,Body mist 250ml and bath and body care shower gel 1litre.,,Ad,Juliet,Selling at both whole sale and retail prizes.
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6P9LP/,Negotiable,Yesterday 22:06,https://img03.olx.co.ke/images_olxke/1002559639_1_261x203_hb-machine-kisii-town.jpg,"Kisii Town, Kisii",Individual,HB machine,"KSh  25,000",https://www.olx.co.ke/ad/hb-machine-ID15PSPe.html#d6f94fb799,Kisii Town,On site since Feb 2017,HB machine,,Ad,Fransbos Enterprise,Used to test hemoglobin in hospital laboratory
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Pblv/,,Yesterday 22:09,https://img01.olx.co.ke/images_olxke/1002559793_1_261x203_dress-tops-ruaraka.jpg,"Ruaraka, Nairobi",Individual,Dress tops,KSh  300,https://www.olx.co.ke/ad/dress-tops-ID15PSQW.html#d6f94fb799,Ruaraka,On site since Feb 2017,Dress tops,,Ad,Wamuhu njuguna,Mtumba camera tops chiffon
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6N6BX/,Negotiable,Yesterday 22:13,https://img03.olx.co.ke/images_olxke/1001868451_1_261x203_beautiful-suitcases-at-awesome-prices-if-you-love-it-call-for-free-del-kasarani.jpg,"Kasarani, Nairobi",Individual,Beautiful suitcases at awesome prices if you love it call for free del,"KSh  7,500",https://www.olx.co.ke/ad/beautiful-suitcases-at-awesome-prices-if-you-love-it-call-for-free-del-ID15Ng9i.html#d6f94fb799,Kasarani,On site since Apr 2016,Beautiful suitcases at awesome prices if you love it call for free del,,Ad,Victor,Extra large suitcase
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Pblv/,,Yesterday 22:11,https://img01.olx.co.ke/images_olxke/1002559802_1_261x203_rubber-shoe-ruaraka.jpg,"Ruaraka, Nairobi",Individual,Rubber shoe,KSh  500,https://www.olx.co.ke/ad/rubber-shoe-ID15PSQZ.html#d6f94fb799,Ruaraka,On site since Feb 2017,Rubber shoe,,Ad,Wamuhu njuguna,Shoe Size 41
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6O3jP/,,Yesterday 22:21,https://img02.olx.co.ke/images_olxke/1002487698_1_261x203_baby-car-seat-kilimani.jpg,"Kilimani, Dagoretti North, Nairobi",Individual,Baby car seat,"KSh  10,500",https://www.olx.co.ke/ad/baby-car-seat-ID15PD2n.html#d6f94fb799,Kilimani,On site since Aug 2016,Baby car seat,,Ad,Vernon,Comfortable and safe baby car seat.
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6P1XX/,,Yesterday 22:14,https://img01.olx.co.ke/images_olxke/1002559795_1_261x203_womens-watch-thika-town.jpg,"Majengo, Thika Town, Kiambu",Individual,Women's watch,"KSh  2,000",https://www.olx.co.ke/ad/womens-watch-ID15PSR3.html#d6f94fb799,Majengo,On site since Jan 2017,Women's watch,,Ad,Brandy Njoroge,High quality Rolex watch for women.long lasting
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6P1XX/,,Yesterday 22:18,https://img03.olx.co.ke/images_olxke/1002559810_1_261x203_womens-watches-thika-town_rev001.jpg,"Biashara, Thika Town, Kiambu",Individual,Women's watches.,KSh  850,https://www.olx.co.ke/ad/womens-watches-ID15PSRg.html#d6f94fb799,Biashara,On site since Jan 2017,Women's watches.,,Ad,Brandy Njoroge,High quality Geneva watches. Come at an affordable price and with different type of colors.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6NYD5/,,Yesterday 22:25,https://img02.olx.co.ke/images_olxke/1002476634_3_261x203_branded-t-shirts300-clothing-shoes_rev006.jpg,"Nairobi CBD, Nairobi",Individual,Branded t-shirts300/,KSh  300,https://www.olx.co.ke/ad/branded-t-shirts300-ID15PAA8.html#d6f94fb799,Nairobi CBD,On site since Aug 2016,Branded t-shirts300/,,Ad,Mohammed,"Get a brand of your choice:-politicians,schools and any institution we brand the best for you at a very competitive prices"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6OpP4/,Negotiable,Yesterday 22:26,https://img03.olx.co.ke/images_olxke/1002559832_1_261x203_watches-tononoka.jpg,"Tononoka, Mvita, Mombasa",Individual,watches,"KSh  3,500",https://www.olx.co.ke/ad/watches-ID15PSRM.html#d6f94fb799,Tononoka,On site since Oct 2016,Watches,,Ad,Ahmed,Original watches
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MKpJ/,,Yesterday 22:26,https://img03.olx.co.ke/images_olxke/1002466293_1_261x203_denim-jeans-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Denim jeans,"KSh  1,400",https://www.olx.co.ke/ad/denim-jeans-ID15PyhG.html#d6f94fb799,Nairobi CBD,On site since May 2016,Denim jeans,,Ad,Everlyne,"Different shade sizes 30,31,32,33,34,36"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P3q8/,,Yesterday 22:23,https://img02.olx.co.ke/images_olxke/1002559798_1_261x203_real-mens-look-top-shoes-kamukunji.jpg,"California, Kamukunji, Nairobi",Business,Real men's Look-TOP SHOES,"KSh  2,999",https://www.olx.co.ke/ad/real-mens-look-top-shoes-ID15PSR2.html#d6f94fb799,California,On site since Feb 2017,Real men's Look-TOP SHOES,,Ad,Mohammed,Types of shoes available
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6P1XX/,,Yesterday 22:22,https://img02.olx.co.ke/images_olxke/1002559823_1_261x203_mens-watches-thika-town.jpg,"Biashara, Thika Town, Kiambu",Individual,Men's watches.,"KSh  3,500",https://www.olx.co.ke/ad/mens-watches-ID15PSRq.html#d6f94fb799,Biashara,On site since Jan 2017,Men's watches.,,Ad,Brandy Njoroge,High quality curren watches for men.pure leather.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MKpJ/,,Yesterday 22:23,https://img03.olx.co.ke/images_olxke/1002463738_1_261x203_polo-khaki-slim-fit-trousers-nairobi-cbd_rev001.jpg,"Nairobi CBD, Nairobi",Individual,Polo khaki slim fit trousers,"KSh  1,400",https://www.olx.co.ke/ad/polo-khaki-slim-fit-trousers-ID15PxH1.html#d6f94fb799,Nairobi CBD,On site since May 2016,Polo khaki slim fit trousers,,Ad,Everlyne,"Sizes 34,32,33,36"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MK28/,,Yesterday 22:27,https://img01.olx.co.ke/images_olxke/1000979477_6_261x203_cartier-ladies-watches-in-gold-and-silver-bracelet-at-4500ksh-_rev067.jpg,"Nairobi CBD, Nairobi",Individual,Cartier ladies watches in gold and silver bracelet at 4500ksh.,"KSh  4,500",https://www.olx.co.ke/ad/cartier-ladies-watches-in-gold-and-silver-bracelet-at-4500ksh-ID15JEae.html#d6f94fb799,Nairobi CBD,On site since Feb 2016,Cartier ladies watches in gold and silver bracelet at 4500ksh.,,Ad,Juliet,"Cartier ladies watches in gold and silver stainless steel bracelet,battery operated.At 4500ksh.Strictly online and Free delivery,contact"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/GcVa/,Negotiable,Yesterday 22:27,https://img02.olx.co.ke/images_olxke/1001330148_1_261x203_porchse-design-watch-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Porchse design watch,"KSh  18,000",https://www.olx.co.ke/ad/porchse-design-watch-ID15L1US.html#d6f94fb799,Nairobi CBD,On site since Aug 2015,Porchse design watch,,Ad,raju,"Porchse design watch is a luxury watch made of mineral glass, leather strap, water resistant, chronograph, sleek and fashionable design, we offer free delivery and 1 year warranty,"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6OpP4/,Negotiable,Yesterday 22:28,https://img01.olx.co.ke/images_olxke/1002559843_1_261x203_sun-glasses-tononoka.jpg,"Tononoka, Mvita, Mombasa",Individual,sun glasses,"KSh  8,500",https://www.olx.co.ke/ad/sun-glasses-ID15PSRO.html#d6f94fb799,Tononoka,On site since Oct 2016,Sun glasses,,Ad,Ahmed,"Sun glasses,guess"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/GcVa/,Negotiable,Yesterday 22:43,https://img02.olx.co.ke/images_olxke/1000978595_1_261x203_casio-edifice-efr-520d-7avdf-watch-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,casio edifice EFR-520D-7AVDF watch,"KSh  10,500",https://www.olx.co.ke/ad/casio-edifice-efr-520d-7avdf-watch-ID15JDVQ.html#62ee8bb81d,Nairobi CBD,On site since Aug 2015,Casio edifice EFR-520D-7AVDF watch,"Added at 22:43, 21 February 2017,",Ad,raju bachu,CASIO EDIFICE EFR-520D-7AVDF
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OybY/,Negotiable,Yesterday 22:45,https://img02.olx.co.ke/images_olxke/1002559881_1_261x203_spice-up-your-lifestyle-get-one-of-these-african-attire-kenya-re.jpg,"Kenya Re, Kisumu",Individual,Spice up your lifestyle . .get one of these african attire,"KSh  1,500",https://www.olx.co.ke/ad/spice-up-your-lifestyle-get-one-of-these-african-attire-ID15PSSs.html#62ee8bb81d,Kenya Re,On site since Nov 2016,Spice up your lifestyle . .get one of these african attire,,Ad,Jackie,Best quality best price eunique design
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MK28/,,Yesterday 22:35,https://img01.olx.co.ke/images_olxke/1001112888_1_261x203_philip-persio-5-watches3-atmin-gold-bracelet-at-3500ksh-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Philip Persio 5 watches,3 ATM,in gold bracelet at 3500ksh.","KSh  3,500",https://www.olx.co.ke/ad/philip-persio-5-watches-3-atm-in-gold-bracelet-at-3500ksh-ID15Kbj2.html#d6f94fb799,Nairobi CBD,On site since Feb 2016,"Philip Persio 5 watches,3 ATM,in gold bracelet at 3500ksh.",,Ad,Juliet,"Philip Persio 5 watches,3 ATM in gold bracelet with day and date display,quartz movement,water proof.At 3500ksh.Free delivery contact"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OHdv/,Negotiable,20 Feb,https://img02.olx.co.ke/images_olxke/1002215088_1_261x203_original-vitenge-fabrics-from-ghana-uganda-and-congo-and-nigeria-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,"Original Vitenge Fabrics From Ghana, Uganda and Congo and Nigeria","KSh  2,500",https://www.olx.co.ke/ad/original-vitenge-fabrics-from-ghana-uganda-and-congo-and-nigeria-ID15ODPI.html#d6f94fb799,Nairobi CBD,On site since Dec 2016,"Original Vitenge Fabrics From Ghana, Uganda and Congo and Nigeria","Added at 17:21, 20 February 2017,",Ad,Adrienne,".These are original Vitenge from Ghana,Nigeria,Uganda and Congo. .They dont fade,change color or shrink."
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MKpJ/,,Yesterday 22:34,https://img03.olx.co.ke/images_olxke/1002551622_1_261x203_t-shirts-pioneer.jpg,"Pioneer, Nairobi",Individual,T-shirts,"KSh  1,300",https://www.olx.co.ke/ad/t-shirts-ID15PR3Z.html#d6f94fb799,Pioneer,On site since May 2016,T-shirts,,Ad,Everlyne,Medium large
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/GcVa/,,Yesterday 22:48,https://img02.olx.co.ke/images_olxke/1000798812_3_261x203_gshock-original-new-watches-watches-jewelry-accessories.jpg,"Nairobi CBD, Nairobi",Business,Gshock original new watches,"KSh  15,000",https://www.olx.co.ke/ad/gshock-original-new-watches-ID15IUS1.html#62ee8bb81d,Nairobi CBD,On site since Aug 2015,Gshock original new watches,"Added at 22:48, 21 February 2017,",Ad,raju bachu,"Original GSHOCK, water proff, 2 year warranty call/text for more features prices etc, free delivery anywhere in kenya"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/GcVa/,Negotiable,Yesterday 22:36,https://img03.olx.co.ke/images_olxke/1002287039_1_261x203_vacheron-constantine-watch-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Vacheron Constantine watch,"KSh  21,000",https://www.olx.co.ke/ad/vacheron-constantine-watch-ID15OU1m.html#62ee8bb81d,Nairobi CBD,On site since Aug 2015,Vacheron Constantine watch,,Ad,Raj,Original Vacheron Constantine watches with 2 year warranty
